"starch","glycerol","glucose","fructose","citrate","butyrate","ascorbic","acetate","rep_1","rep_2","rep_3","rep_4","mean","sd"
1,0,0,1,1,0,1,0,0.00232029891478015,0.00408276144254357,0.00512119896502313,0.00326089027842793,0.00369628740019369,0.00119200812617861
1,0,0,1,1,0,1,1,0.0103408033821121,0.0108177716596938,0.0133783585570792,0.0135386700029788,0.012018900900466,0.00167496726129403
1,0,0,1,1,1,0,0,0.0132296117662666,0.013731835209528,0.0139103371355695,0.0136250703765265,0.0136242136219727,0.000288190000807321
1,0,0,1,1,1,0,1,0.025493244732592,0.0251171036525552,0.0193833500606613,0.0219625014120999,0.0229890499644771,0.00287833734777343
1,0,0,1,1,1,1,0,0.015534369957372,0.0194141721923411,0.0158826836491415,0.0143585676722908,0.0162974483677863,0.00217773155540236
1,0,0,1,1,1,1,1,0.0269967292516119,0.0241818683663125,0.022966667394917,0.0222632556698228,0.0241021301706661,0.00208612856460805
1,0,1,0,0,0,0,0,0.00623074756453209,0.0135275546306925,0.00625183916191922,0.0068189556572517,0.00820727425359888,0.00355730215969987
1,0,1,0,0,0,0,1,0.0139954966919557,0.00931742197136362,0.00798549869456895,0.0101371664524695,0.0103588959525894,0.0025814538220889
1,0,1,0,0,0,1,0,0.00322802545996473,0.0101344394477948,0.00483050610267262,0.0101977643673198,0.00709768384443799,0.00360308824797795
1,0,1,0,0,0,1,1,0.00712454923436817,0.00902722148120246,0.00692924161437488,0.00596106543459235,0.00726051944113447,0.00128297177276423
1,0,1,0,0,1,0,0,0.00661516976560997,0.0107350490361872,0.00472887501035887,0.00559889448195529,0.00691949707352782,0.00265793579798364
1,0,1,0,0,1,0,1,0.0112521177058302,0.00933427209980584,0.00805636575868562,0.0101899677848529,0.00970818083729365,0.00135205528914952
1,0,1,0,0,1,1,0,0.00792864744404904,0.00980103051890388,0.00739153528392808,0.00775982437823179,0.0082202594062782,0.00107744434242084
1,0,1,0,0,1,1,1,0.0131159650426699,0.0101160188828417,0.0106814297553146,0.00829555672483959,0.0105522426014164,0.00198932855964916
1,0,1,0,1,0,0,0,0.0129006094222475,0.0131305649895218,0.0100729773751746,0.0126477886543513,0.0121879851103238,0.00142372366905182
1,0,1,0,1,0,0,1,0.0209648103220589,0.0176103266500128,0.0148837247371868,0.0188649417580088,0.0180809508668168,0.00254132702555787
1,0,1,0,1,0,1,0,0.00958790767896052,0.0120342841021088,0.00957961875078247,0.00659298777925415,0.00944869957777648,0.00222687044481579
1,0,1,0,1,0,1,1,0.0165621895770806,0.0172568838051608,0.0151715793847188,0.0154490078077578,0.0161099151436795,0.000972515942756717
